spec	modelNum	modelTime	modelMem	sign	testtuple	pass	askTime	askMem	numProvs	maxTreeDepth	maxNumAlphas	maxHighlight	info
CD2Alloy1.als	2	9149491	102475512	false	get(unused24->of$0->unused15)	true	382729	137673424	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused19->color$0->unused16)	true	370368	137673424	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused19->drives$0->enum_ColorKind_white$0)	true	80947597	148900584	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused18->of$0->Val$0)	true	90719367	151256960	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(Employee$0->worksIn$0->enum_ColorKind_black$0)	true	46483199	128698376	2	8	3	24	-
CD2Alloy1.als	2	9149491	102475512	false	get(Address$0->worksIn$0->Address$0)	true	24258984	135574816	1	6	3	22	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused18->of$0->unused18)	true	458479	135574816	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused19->worksIn$0->enum_ColorKind_white$0)	true	79017653	147002504	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused22->worksIn$0->unused16)	true	494803	147004680	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(Employee$0->drivenBy$0->unused25)	true	30181745	150693416	2	6	4	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused18->of$0->Address$0)	true	79215380	126503640	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused24->worksIn$0->unused21)	true	463035	126503640	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(Employee$0->color$0->Address$0)	true	24356360	133035184	1	6	4	23	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused20->drivenBy$0->unused24)	true	455062	133884896	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused23->drives$0->unused13)	true	353275	133887072	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(Address$0->worksIn$0->Val$0)	true	24170973	140767336	1	6	3	22	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused24->drivenBy$0->enum_ColorKind_white$0)	true	79284803	150239872	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused20->of$0->unused22)	true	468923	108835576	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused22->color$0->unused18)	true	391603	108835576	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused22->drivenBy$0->unused10)	true	339641	108835576	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	this/Driver(unused23)	true	111405141	149620264	1	11	23	38	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused23->drivenBy$0->unused15)	true	524316	126775560	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	this/Address(unused18)	true	50003157	149161512	1	12	10	38	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused24->drivenBy$0->unused21)	true	516867	113840128	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused19->drivenBy$0->unused10)	true	407466	113840128	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused20->drives$0->enum_ColorKind_black$0)	true	79347070	124317312	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused25->of$0->enum_ColorKind_red$0)	true	79462253	134983072	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(Employee$0->color$0->Employee$0)	true	24374464	142233400	1	6	4	23	-
CD2Alloy1.als	2	9149491	102475512	false	get(Address$0->worksIn$0->unused20)	true	30356228	148604456	2	6	4	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused19->worksIn$0->unused14)	true	605021	112925808	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused22->of$0->Address$0)	true	79098636	123582096	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused21->color$0->unused12)	true	479387	123582096	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused20->of$0->unused9)	true	354431	123582096	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(Employee$0->worksIn$0->unused13)	true	52047410	142082464	3	8	4	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused22->drivenBy$0->unused9)	true	470281	142875728	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused24->drivenBy$0->unused22)	true	346098	142875728	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(Address$0->drives$0->unused8)	true	30016925	148086624	2	6	4	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused20->color$0->unused20)	true	453599	113515368	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	this/Employee(unused25)	true	113068799	147498536	1	11	23	38	-
CD2Alloy1.als	2	9149491	102475512	false	get(Employee$0->worksIn$0->unused23)	true	52328318	147072552	3	8	4	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(Employee$0->color$0->enum_ColorKind_white$0)	true	25612963	119304928	1	6	4	23	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused19->drives$0->enum_ColorKind_red$0)	true	80164849	130042000	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused25->drives$0->unused22)	true	464690	130802624	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused18->of$0->unused14)	true	358855	130802624	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused24->worksIn$0->unused13)	true	345556	130804800	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused23->color$0->unused22)	true	348634	130804800	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(Address$0->color$0->unused15)	true	30068389	142673520	2	6	4	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused18->drives$0->unused22)	true	450477	143434152	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused21->of$0->unused8)	true	345235	143434152	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused21->of$0->Employee$0)	true	79536712	146672184	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused25->of$0->unused13)	true	451022	114944440	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused24->drivenBy$0->Address$0)	true	79689872	125667480	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused25->color$0->Val$0)	true	79550077	136466024	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused18->color$0->unused16)	true	460560	136466024	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused21->drives$0->unused12)	true	374992	136468200	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused19->of$0->enum_ColorKind_black$0)	true	86187204	146089512	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused18->drives$0->unused25)	true	411256	108863952	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused25->color$0->unused10)	true	308929	108863952	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused24->drives$0->unused18)	true	344823	108863952	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused22->drivenBy$0->unused18)	true	364759	108863952	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused23->drives$0->unused19)	true	340071	109616856	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused19->worksIn$0->unused22)	true	343063	109616856	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused21->drives$0->enum_ColorKind_white$0)	true	78933213	120328552	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused20->worksIn$0->unused20)	true	464115	120328552	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused19->of$0->unused19)	true	346120	120328552	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused24->of$0->Employee$0)	true	79633026	130928336	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused21->worksIn$0->enum_ColorKind_red$0)	true	86596143	141674280	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused25->of$0->unused25)	true	502400	142425024	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused23->worksIn$0->enum_ColorKind_black$0)	true	90773686	145630760	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(Address$0->drives$0->unused25)	true	34520114	126424840	2	6	4	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused20->color$0->unused19)	true	689834	126424840	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused19->drivenBy$0->unused18)	true	494715	127170520	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused21->worksIn$0->unused21)	true	400676	127170520	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused22->color$0->unused21)	true	391556	127172696	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused21->drives$0->unused24)	true	395145	127172696	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused23->drivenBy$0->Employee$0)	true	90425235	138420864	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused19->worksIn$0->Employee$0)	true	91178136	145106472	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused18->worksIn$0->unused22)	true	503786	111042912	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(Address$0->worksIn$0->unused11)	true	34508789	123004432	2	6	4	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused23->worksIn$0->unused25)	true	522732	123004432	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(Address$0->of$0->unused19)	true	34338529	135167232	2	6	4	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused22->color$0->Employee$0)	true	91329887	144582184	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused23->drives$0->enum_ColorKind_red$0)	true	94689313	119357168	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused23->drives$0->unused18)	true	654628	119357168	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(Address$0->drives$0->unused24)	true	35054706	131410784	2	6	4	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused20->worksIn$0->unused12)	true	504674	131410784	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused20->worksIn$0->enum_ColorKind_white$0)	true	91185683	142293120	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused21->worksIn$0->enum_ColorKind_black$0)	true	91235054	143992360	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused22->color$0->unused15)	true	580338	116938944	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused19->drives$0->unused24)	true	443265	116938944	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused19->color$0->unused13)	true	388435	116938944	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(Employee$0->of$0->enum_ColorKind_black$0)	true	28086728	124168792	1	6	4	23	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused22->of$0->unused24)	true	487983	124170968	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused22->worksIn$0->unused8)	true	388748	124170968	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused24->of$0->unused23)	true	383049	124170968	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(Employee$0->drives$0->unused21)	true	34614905	136846456	2	6	4	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused20->of$0->enum_ColorKind_red$0)	true	93365430	143435304	1	5	3	42	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused23->color$0->unused12)	true	510341	111511848	0	0	0	0	-
CD2Alloy1.als	2	9149491	102475512	false	get(unused23->color$0->Address$0)	true	91286340	121837384	1	5	3	42	-
